text/value/type,text/value/coordinates/0,text/value/coordinates/1,text/id,text/key
Point,7.5835124,47.545436,1018474874124136448,Sun Jul 15 12:38:26 +0000 2018
Point,6.091241,50.8649918,1018474874325483522,Sun Jul 15 12:38:27 +0000 2018
Point,-2.66667,42.85,1018474892826533888,Sun Jul 15 12:38:31 +0000 2018
Point,4.84,45.75,1018474912896303104,Sun Jul 15 12:38:36 +0000 2018
Point,-5.08345145,43.44592675,1018474921415139328,Sun Jul 15 12:38:38 +0000 2018
Point,0.28,50.77,1018474949219110912,Sun Jul 15 12:38:44 +0000 2018
Point,6.58907243,46.40174693,1018474957645451264,Sun Jul 15 12:38:46 +0000 2018
Point,4.35255391,50.8467201,1018474959314849793,Sun Jul 15 12:38:47 +0000 2018
Point,-0.364213,49.18301,1018474974405976064,Sun Jul 15 12:38:50 +0000 2018
Point,7.75,48.5833,1018475043507064833,Sun Jul 15 12:39:07 +0000 2018
Point,-0.7,43.25,1018475109366009857,Sun Jul 15 12:39:23 +0000 2018
Point,-4.81235999,50.28585429,1018475114923483136,Sun Jul 15 12:39:24 +0000 2018
Point,-4.48249898,48.39284162,1018475134141849602,Sun Jul 15 12:39:28 +0000 2018
Point,0.466667,51.1,1018475139221065729,Sun Jul 15 12:39:30 +0000 2018
Point,-2.45362126,50.60782457,1018475159395725312,Sun Jul 15 12:39:35 +0000 2018
Point,-0.1352801,50.8210949,1018475162482741251,Sun Jul 15 12:39:35 +0000 2018
Point,2.33539467,48.86138133,1018475171265409025,Sun Jul 15 12:39:37 +0000 2018
Point,-2.14017264,51.85097244,1018475249405448196,Sun Jul 15 12:39:56 +0000 2018
Point,3.17660684,50.48852409,1018475257672421376,Sun Jul 15 12:39:58 +0000 2018
Point,1.4,43.6333,1018475317579735040,Sun Jul 15 12:40:12 +0000 2018
Point,4.40414284,50.85308107,1018475332674965504,Sun Jul 15 12:40:16 +0000 2018
Point,4.8132817,43.9507377,1018475344033210368,Sun Jul 15 12:40:19 +0000 2018
Point,3.175,50.52666667,1018475388077568001,Sun Jul 15 12:40:29 +0000 2018
Point,-1.56667,43.4833,1018475404213047296,Sun Jul 15 12:40:33 +0000 2018
Point,2.24827,41.9225,1018475456201359361,Sun Jul 15 12:40:45 +0000 2018
Point,2.29455382,48.85838631,1018475501810167810,Sun Jul 15 12:40:56 +0000 2018
Point,-4.315834,48.678501,1018475526510522368,Sun Jul 15 12:41:02 +0000 2018
Point,2.779851,48.870492,1018475528116895744,Sun Jul 15 12:41:02 +0000 2018
Point,0.27189709,51.43888473,1018475531526909952,Sun Jul 15 12:41:03 +0000 2018
Point,-2.08932475,49.19419677,1018475563755991041,Sun Jul 15 12:41:11 +0000 2018
Point,2.3508,48.8567,1018475612384555008,Sun Jul 15 12:41:23 +0000 2018
Point,-0.08734167,51.05514549,1018475641530998790,Sun Jul 15 12:41:29 +0000 2018
Point,2.3508,48.8567,1018475643938451456,Sun Jul 15 12:41:30 +0000 2018
Point,0.0755213,49.353913,1018475652549369856,Sun Jul 15 12:41:32 +0000 2018
Point,-0.34214234,47.41336605,1018475661311307778,Sun Jul 15 12:41:34 +0000 2018
Point,2.30038,48.85478,1018475693699723264,Sun Jul 15 12:41:42 +0000 2018
Point,-1.88,50.72,1018475704877551616,Sun Jul 15 12:41:45 +0000 2018
Point,1.40179909,51.20075325,1018475724427145217,Sun Jul 15 12:41:49 +0000 2018
Point,-1.17007799,44.31295856,1018475746094911488,Sun Jul 15 12:41:54 +0000 2018
Point,7.62474,45.22056,1018475780400037888,Sun Jul 15 12:42:03 +0000 2018
Point,7.06617552,50.01942517,1018475781125795840,Sun Jul 15 12:42:03 +0000 2018
Point,4.40295999,50.91495934,1018475891008200704,Sun Jul 15 12:42:29 +0000 2018
Point,2.3003818,48.854783,1018475938273808384,Sun Jul 15 12:42:40 +0000 2018
Point,-2.93498,43.26176,1018475952135958529,Sun Jul 15 12:42:44 +0000 2018
Point,4.81039503,43.94828131,1018475955541692416,Sun Jul 15 12:42:44 +0000 2018
Point,-0.16278969,45.6005639,1018475968460017664,Sun Jul 15 12:42:47 +0000 2018
Point,6.1778,49.1203,1018475980841615360,Sun Jul 15 12:42:50 +0000 2018
Point,-1.56667,43.4833,1018476006900928513,Sun Jul 15 12:42:57 +0000 2018
Point,7.6777,45.0702,1018476041235464192,Sun Jul 15 12:43:05 +0000 2018
Point,-3.663191,43.034268,1018476042099527680,Sun Jul 15 12:43:05 +0000 2018
Point,-0.316667,43.2833,1018476052191088642,Sun Jul 15 12:43:07 +0000 2018
Point,2.3508,48.8567,1018476073699299330,Sun Jul 15 12:43:12 +0000 2018
Point,-2.93333,48.6833,1018476090895917062,Sun Jul 15 12:43:17 +0000 2018
Point,6.14241268,46.21035752,1018476126480498689,Sun Jul 15 12:43:25 +0000 2018
Point,2.3125,48.855,1018476135519309824,Sun Jul 15 12:43:27 +0000 2018
Point,4.469936,50.503887,1018476177097306112,Sun Jul 15 12:43:37 +0000 2018
Point,2.36031417,48.92423453,1018476177487486976,Sun Jul 15 12:43:37 +0000 2018
Point,2.3037659,48.87175566,1018476201097211905,Sun Jul 15 12:43:43 +0000 2018
Point,6.1778,49.1203,1018476269472747520,Sun Jul 15 12:43:59 +0000 2018
Point,1.666667,50.883335,1018476280403124225,Sun Jul 15 12:44:02 +0000 2018
Point,-2.8381169,48.28043835,1018476295238217728,Sun Jul 15 12:44:05 +0000 2018
Point,2.71340648,48.67916368,1018476305707302913,Sun Jul 15 12:44:08 +0000 2018
Point,-0.73770871,50.87108083,1018476358631075840,Sun Jul 15 12:44:20 +0000 2018
Point,-3.36667,47.75,1018476382551269376,Sun Jul 15 12:44:26 +0000 2018
Point,0.75,51.25,1018476388184133632,Sun Jul 15 12:44:27 +0000 2018
Point,5.80277778,43.19833333,1018476397214556161,Sun Jul 15 12:44:30 +0000 2018
Point,2.34194444,44.19833333,1018476410904641536,Sun Jul 15 12:44:33 +0000 2018
Point,2.3508,48.8567,1018476413270282240,Sun Jul 15 12:44:33 +0000 2018
Point,7.41667,43.7333,1018476415174500352,Sun Jul 15 12:44:34 +0000 2018
Point,3.144326,41.97115454,1018476427023351808,Sun Jul 15 12:44:37 +0000 2018
Point,2.3508,48.8567,1018476477409644545,Sun Jul 15 12:44:49 +0000 2018
Point,2.34918,48.84528,1018476480333041664,Sun Jul 15 12:44:49 +0000 2018
Point,3.86,43.61,1018476501178519554,Sun Jul 15 12:44:54 +0000 2018
Point,-0.17972222,50.93638889,1018476507327582208,Sun Jul 15 12:44:56 +0000 2018
Point,6.9667,50.95,1018476512151048193,Sun Jul 15 12:44:57 +0000 2018
Point,-0.8827,41.6503,1018476513648349184,Sun Jul 15 12:44:57 +0000 2018
Point,0.58731,50.85631,1018476524188717056,Sun Jul 15 12:45:00 +0000 2018
Point,-1.09555556,52.04083333,1018476529549037569,Sun Jul 15 12:45:01 +0000 2018
Point,2.330253,48.926093,1018476530236907521,Sun Jul 15 12:45:01 +0000 2018
Point,2.3508,48.8567,1018476548620455936,Sun Jul 15 12:45:06 +0000 2018
Point,-1.56667,43.4833,1018476564944703493,Sun Jul 15 12:45:10 +0000 2018
Point,-0.45214849,50.80274253,1018476635778158593,Sun Jul 15 12:45:27 +0000 2018
Point,-0.683333,45.8833,1018476647069073408,Sun Jul 15 12:45:29 +0000 2018
Point,-0.983333,45.9333,1018476651091496962,Sun Jul 15 12:45:30 +0000 2018
Point,2.3037659,48.87175566,1018476661107580928,Sun Jul 15 12:45:33 +0000 2018
Point,0.6892,47.3936,1018476707148386304,Sun Jul 15 12:45:44 +0000 2018
