text/value/0/0/0,text/value/0/0/1,text/value/0/1/0,text/value/0/1/1,text/value/0/2/0,text/value/0/2/1,text/value/0/3/0,text/value/0/3/1,text/id,text/key
23.179217,51.262642,23.179217,56.171734,32.776981,56.171734,32.776981,51.262642,1012334072918691840,Thu Jun 28 13:57:05 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334074936033280,Thu Jun 28 13:57:06 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012334079109468165,Thu Jun 28 13:57:07 +0000 2018
18.098424,49.725754,18.098424,49.910038,18.376397,49.910038,18.376397,49.725754,1012334088420757505,Thu Jun 28 13:57:09 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334101116923904,Thu Jun 28 13:57:12 +0000 2018
16.80678,51.042739,16.80678,51.211725,17.175839,51.211725,17.175839,51.042739,1012334115012694016,Thu Jun 28 13:57:15 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334120544940032,Thu Jun 28 13:57:17 +0000 2018
14.225243,49.941904,14.225243,50.177256,14.706508,50.177256,14.706508,49.941904,1012334170301968384,Thu Jun 28 13:57:29 +0000 2018
19.154789,50.292024,19.154789,50.447952,19.487447,50.447952,19.487447,50.292024,1012334172025884672,Thu Jun 28 13:57:29 +0000 2018
16.80678,51.042739,16.80678,51.211725,17.175839,51.211725,17.175839,51.042739,1012334178342404099,Thu Jun 28 13:57:31 +0000 2018
16.428068,49.109635,16.428068,49.29449,16.727871,49.29449,16.727871,49.109635,1012334190665314305,Thu Jun 28 13:57:33 +0000 2018
16.743235,52.291745,16.743235,52.507246,17.069316,52.507246,17.069316,52.291745,1012334195492913152,Thu Jun 28 13:57:35 +0000 2018
20.294751,54.627806,20.294751,54.780496,20.649281,54.780496,20.649281,54.627806,1012334203017617408,Thu Jun 28 13:57:36 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334225213853696,Thu Jun 28 13:57:42 +0000 2018
16.80678,51.042739,16.80678,51.211725,17.175839,51.211725,17.175839,51.042739,1012334243605774336,Thu Jun 28 13:57:46 +0000 2018
16.981946,51.849104,16.981946,51.913716,17.036308,51.913716,17.036308,51.849104,1012334258332020736,Thu Jun 28 13:57:50 +0000 2018
17.163044,49.532945,17.163044,49.661988,17.396027,49.661988,17.396027,49.532945,1012334263163850752,Thu Jun 28 13:57:51 +0000 2018
19.320808,51.686377,19.320808,51.860354,19.640373,51.860354,19.640373,51.686377,1012334270755590144,Thu Jun 28 13:57:53 +0000 2018
22.13572,44.386383,22.13572,52.379475,40.227172,52.379475,40.227172,44.386383,1012334273158942720,Thu Jun 28 13:57:53 +0000 2018
20.852552,52.097709,20.852552,52.367962,21.271028,52.367962,21.271028,52.097709,1012334288119959559,Thu Jun 28 13:57:57 +0000 2018
